	Tweets	date	polarity
0	Todays #CryptoThought: How many of us will #retire before our parents? #litecoin #bitcoin $ltc $btc #cryptocurrency	2017-11-17	0.5
1	#LTC #Litecoin-  Lite coin should be at $2k along side BTC $8k unreal some people are not seeing the true value...... Ltc transactions increasing daily	2017-11-17	0.175
2	Litecoin up, up, up 	2017-11-17	0.0
3	#BTC and #LTC complete first ever off-chain atomic swap.  Huge future potential. 	2017-11-17	0.15
4	"When OG traders start praising $LTC you know there's some bullshit going on.

LMFAO"	2017-11-17	0.0
5	"Is somebody going stop this shit? I will stay away from $btc #bitcoin until it is all fixed out.

#Crypto #alts #blockchain $xrp $ltc $bch $eth"	2017-11-17	-0.05
6	If @bitfinex is pumping Bitcoin by printing USD Tethers. Can everyone please retweet this so the world can know and we can price it in?…	2017-11-17	0.0
7	What is Litecoin and How Does it Work https://fintec99.com/what-is-litecoin-how-does-it-work/ … #Litecoin #Bitcoin #CryptoCurrency #Crypto #CryptoCurrencies $LTC $BTC #LTC #BTC	2017-11-17	0.0
8	"#Litecoin creator says, Hard Work of #Bitcoin Developers directly benefits #Litecoin

$BTC $LTC #BTC $LTC

Read here"	2017-11-17	-0.09583333333333334
9	#LTC Litecoin the absolute best value in all of crypto right now.. crazy traders making a quick but.. will look back and be sick they sold so cheap	2017-11-17	0.11309523809523811
10	No worries. Only reason why I did it is to measure how much influence I have. I will donate it all the the Litecoin Foundation.	2017-11-17	0.1
11	"ICO Rumours from China is pumping $NEO. The next one is $ETP... The new $NEO... Lets x10 $ETP price

$IOTA $OMG #litecoin #monero #OmiseGo #ethereum $bitcoin $bitcoincash"	2017-11-17	0.06818181818181818
12	I think .05 BTC is a realistic price for Litecoin. $LTC is the best currency for everyday use. The addition of LN is just another argument for why $LTC is undervalued	2017-11-17	0.32222222222222224
13	Earn FREE bitcoin, #litecoin and more! https://45h.it/4p  #bitcoin #faucet #game #faucets #micropayments	2017-11-17	0.2083333333333333
14	"Yup.

Disclosure: small LTC position from 50s. https://twitter.com/IamNomad/status/931591617177440256 …"	2017-11-17	-0.25
15	Both by FA and TA it is rather propable that $LTC will be around 100 in next 3 weeks. #litecoin #bitcoin #cryptocurrency $btc	2017-11-17	0.0
16	I see most ICOs and think: Why wouldn't I just use #Litecoin if what you want is regular micropayments?	2017-11-17	0.25
17	#FUD #Fridays!  It's a pattern usually in #CryptoCurrency #Crypto #Bitcoin #Blockchain.  Be aware, do not panic sell/buy ever.  @steemit #Steemit #Ethereum #BitShares #EOS #LiteCoin $BTS $EOS $ETC	2017-11-17	0.0
18	"$OMG going up! 
#crypto #cryptocurrency #bitcoin #trading #altcoins #price #blockchain $btc $neo $gbyte $xrp $ltc $eth #news"	2017-11-17	0.0
19	$NEO and $LTC got me like 	2017-11-17	0.0
20	Crypto currency performance over the last year. #Bitcoin #Ethereum #Litecoin Going to have Mark the Bitcoin guy on soon ... 	2017-11-17	0.0
21	Charlie Lee: Hard Work of Bitcoin Developers Directly Benefits Litecoin https://buff.ly/2zMcwNC 	2017-11-17	-0.09583333333333334
22	Remember to follow me for the chance to win!! @HuffPost and I may up it to 500 #Litecoins if we hit 1000 retweets!! #Bitcoin #giveaway $LTC $BTC $ETH	2017-11-17	1.0
23	WOW For my one year anniversary as a #1 Bitcoin contributor by the @HuffPost - we are giving away 100 #litecoins randomly to whoever likes and retweets this post. Winners revealed on Sunday! GO! #bitcoin $ltc $etc	2017-11-17	-0.340625
24	Anyone know any travel agents that do Moon Excursions? Looks like #Bitshares is going to the moon. #bts #btc #bch #eth #ltc #dash #waves pic.twitter.com/X8rofMg8nc	2017-11-17	0.0
25	"The beauty of $NEO is you don't have to be an insider to understand what is going on. All you have to do is pay very close attention! Long term = 

#neo $gas $rpx #cryptocurrency #crypto #altcoin #bitcoin #crypto #blockchain $btc $eth $xrp $ltc $dash $bcc $xmr $strat $wtc $kcs"	2017-11-17	0.1
26	Mainstream media; first they shilled Bitcoin. After that they shilled Ethereum. Now they are shilling Ripple and Litecoin. Midcaps and subtops shilling within 6 months from now.	2017-11-17	0.25
27	The fundamentals of #Litecoin have changed greatly in very positive way. It’s becoming more popular globally, and will change how we handle day to day transactions. Cheers to the future ladies and gentleman! $LTC	2017-11-17	0.3075757575757576
28	@SatoshiLite my 20 year old little brother wants Litecoin for Christmas. We need some LTC branded stockings at this point  #litecoin $LTC 	2017-11-17	0.037500000000000006
29	 Looks like $HVN priming up for a great Christmas. Lots of exciting news coming out of be @hiveproject_net base. Conference on December 4th in @sfgov will have the likes of @CapitalOne and @Mastercard in attendance. $BTC $ETH $LTC 	2017-11-17	0.10000000000000002
30	"""The investment of 15 million hours is significant, 30,000 new LTC beds is significant but the investment that is being made on the ground for seniors to live better is very much aligned with who we are as a family organization."" -Jamie Schlegel

@SeniorsON #AgingwithConfidence"	2017-11-17	0.2971212121212121
31	"""Litecoin is better than Bitcoin Cash!""

Litecoin Cash just got one turn closer to reality."	2017-11-17	0.625
32	$VTC #Vertcoin aka the new #LTC, aka the new #BTC contender. This coin has picked up a fanatical following over 2017, excellent features like fair #mining & #atomicswaps, I'm in at these levels, highly recommended in the 40k #satoshi range, this #crypto promises asymmetric upside	2017-11-17	0.35545454545454547
33	#BTC and #LTC complete first ever off-chain atomic swap.  Huge future potential. https://cointelegraph.com/news/first-btc-ltc-lightning-network-swap-completed-huge-potential … : #Cointelegraph $btc $eth $pay $neo $sec $sc	2017-11-17	0.10833333333333334
34	"I just loaded up on a  boat load of #Litecoin 

$LTC #RoadtoMoon it's a movement! GET on board!!!"	2017-11-17	0.0
35	"New payment gateway accepts BTC, BCH, ETH, XRP, NEO, WAVES, ZEC, LTC, DASH, ETC, USDT, DOGE, LSK, QTUM, XEM & PayPal for ACH & CC transactions to buy @LydianCoinLtd. Less than 3 days left till 25% pre-sale is over. https://lydian.io/pre-ico 

#bitcoin #ethereum #altcoins"	2017-11-17	-0.010101010101010102
36	"Just purchased e-juice from @WolfieHodl w/ Bitcoin

Litecoin accepted b/c of popular demand.

Bcash not accepted. "	2017-11-17	0.6
37	"#FF once again so here we go!
@_talkamania @DecayingWolf13 @UTTRob @ltc_Yeezus @ViewFromTopRope @AntAce15 
#WWE 
#RAW 
#SDLive 
#SurvivorSeries"	2017-11-17	-0.23076923076923078
38	"Just a few days left until the big event! 
Has anybody ever gave you the opportunity to win coins? 
Now you can! 
Celebrate the birthday with us and win $okCash!

@BittrexExchange @Poloniex @binance_2017 
$ok $btc $eth $bcc $ltc $lsk $etc
@OKcashOrator @OKCashCrypto"	2017-11-17	0.3833333333333333
39	Retweet & Follow for chance to win 10 $NEO just for a nice Thanksgiving gift! Announce 11/31! Letssss go! $NEO $BTC $LTC $ETH #neo #bitcoin #ethereum $TRIG $POWR $LINK $RDN $VTC @NEOnewstoday @NEO_Blockchain	2017-11-17	0.9
40	"Translation: ""Progress doesn't stop. By the time you have read this, you are already standing with Neo, on the path of world change. 3 days to something happening. Until then, life is good"".…"	2017-11-17	0.7
41	"Why There is 0 Chance Quantstamp Dumps After ICO https://medium.com/@Crypt0GoldRush/why-there-is-0-chance-quantstamp-dumps-after-ico-d73f770fbe43 … 

$QSP $WTC $BTC $BCH $ETP $POWR $SLR $NEO $LTC $PPT @Shill_Pill @quantstamp @blockarticles @DonnyCrypto @binance_2017 @3ideRaven"	2017-11-17	0.0
42	@Ripple Ripple Makes a Splash: #XRP Price Looks Up on Amex News #fintech #Blockchain #BTC #eth #LTC #OMG - CoinDesk	2017-11-17	0.0
43	I have a great idea everyone. This year instead of giving your employees or family members gifts for the holidays, why not buy them a crypto currency like #litecoin from @coinbase, don't be late to the party while it's still under $100 #ShareTheLove #LTC #Gift #Holidayseason	2017-11-17	0.25
44	We are going live right now at http://www.youtube.com/cryptonews/live  ! Come join us and talk about cryptocurrencies and more! $btc $eth $nem $neo $xrp $ltc $bch	2017-11-17	0.3728354978354978
45	BTW cryptos we are still technically under $45 usd so it’s still a buy in my opinion on $neo @Goonalerts . Arguable the greatest potential out of the current valuation of all cryptos. Stick with China  $eth $omg $btc $ltc $etp $evx $trig $vtc	2017-11-17	0.25
46	Sorry to my followers for being  inactive lately. I’ve been in China  talking #crypto. Lots of good news coming out in FY 18 really like $NEO anything under $45 is a steal @Goonalerts .Other Chinese coins hedge with $etp…	2017-11-17	0.019999999999999983
47	Holding long over the weekend, and multiple weeks/months, $BYOC $LXGTF $MJNE. Holding forever $LTC #LTC #LiteCoin. Playing it safe. Day-traded for some decent profit earlier this week $HRRN $ECMH. Lost on $MCGI, I have to be quicker, lesson learned. Have a great weekend! 	2017-11-17	0.26944444444444443
48	Maybe they are adding $gas for neo holders? The real fomo sets in when back online. $omg $ok #ltc $pay $neo $qtum $ltc $wtc #btc $btc $wtc	2017-11-17	0.2333333333333333
