	Tweets	date	polarity
0	When I first discovered Bitcoin, its marketcap was $200M. 6 years ago I created Litecoin for fun and its marketcap now is 15x that at $3B.  	2017-10-13	0.275
1	Happy 6th birthday to Litecoin!  	2017-10-13	1.0
2	"$BTC $XRP & possibly a little $LTC. 

Everything else looks like whalepoop."	2017-10-13	-0.1875
3	Join now! Visit us at http://www.paycent.com  #paycentos #paycentICO #Paycent #litecoin #blockchain #ICO #PreICO #bitcoin #BitcoinGold #ETH	2017-10-13	0.0
4	"Happy 6th Anniversary Litecoin! 
Let's hope next year as great as this one!"	2017-10-13	0.6666666666666666
5	"Litecoin Mining- a MUST READ guide
http://moderninvestor.io/litecoin-mining-beginners-guide/ …"	2017-10-13	0.0
6	"Alts will pump guys, new money is here! Patience

$BTC $ETH $NEO $LTC $OMG $WTC $COSS"	2017-10-13	0.17045454545454544
7	Note: imo Litecoin shines as a perceived fallback plan for BTC. If the market sees 2X HF as a very low risk event, LTC may not rally at all. 	2017-10-13	0.0
8	With $LTC having retested support at 0.01 BTC as well as the $50 level, I finally feel ready to accumulate again. 	2017-10-13	0.1
9	So hard to find news and info about alts amidst all this $BTC excitement. $LTC and $ETH have awoken. #bitcoin #crypto #litecoin #ethereum	2017-10-13	-0.2916666666666667
10	LTC halving coming up in 2019. Brace for lift off.	2017-10-13	0.0
11	I get 3-10 customers a week to pay me in #litecoin or #bitcoin for my HVAC Services.	2017-10-13	0.0
12	"Pay attention to $ETP #METAVERSE. Ready to boost

#bitcoincash #bitcoin #litecoin #ethereum"	2017-10-13	0.2
13	"Gringott's loading up their warehouses.

#Bitcoin #Crypto #cryptocurrencies #money #fintech 
$VRM $VRC $OK $BTC $ETH $XMR $LTC "	2017-10-13	0.5
14	Verium New Trading Opportunity - VRMBTC TradingView https://www.tradingview.com/chart/VRMBTC/5fYv7E2W-Verium-New-Trading-Opportunity/ … #VMRBTC #Verium #Cryptomarkets	2017-10-13	0.13636363636363635
15	You didn't create litecoin. You copied bitcoin and changed a few variables and hash function.	2017-10-13	-0.2
