	Tweets	date	polarity
0	You’ve heard of Bitcoin, but what about Ethereum? http://wef.ch/2gABKUj 	2017-10-27	0.0
1	"Christmas is also coming! 
#bitcoin #ethereum #blockchain #cryptocurrency #xmasgift"	2017-10-27	0.0
2	#MindSportsIO at 1,000 members compare to one week ago! https://t.me/mindsportsio  #ETHEREUM #crowdsale  #cryptocurrency	2017-10-27	0.0
3	ETH Drops Further - Huge Opportunity for Hirematch!   - 	2017-10-27	0.25000000000000006
4	ETHLend presents DApps on Ethereum Helsinki Meetup - Watch Video! http://bit.ly/2lnPVAL  #ETHLend #LEND #Ethereum	2017-10-27	0.0
5	"LevelNet Token Pre-Sale starts in 19 days! Visit http://levelnet.co/  for information.

#blockchain #bitcoin #ethereum #cryptocurrency"	2017-10-27	0.0
6	And we have ourselves a winner!! Join our Telegram channel for your chance to win LDN Tokens! http://t.me/LydianCoins  #bitcoin #ethereum	2017-10-27	1.0
7	$AION by @Aion_Network has been added to #IDEX! https://idex.market/eth/aion  #ethereum $DVIP $ETH #Crypto	2017-10-27	0.0
8	"Unlike Ethereum, Bitcoin has no ""leader"", @adam3us is nothing more than a participant. 

A smart, and very welcomed one :)"	2017-10-27	0.3535714285714286
9	There is big difference between a mutable vs a immutable system. https://twitter.com/nvk/status/924033353858166784 …	2017-10-27	0.0
10	"Sharing cyber security capabilities is the new approach to tackle cyber security

#blockchain #bitcoin #ethereum #cryptocurrency #ico"	2017-10-27	0.13636363636363635
11	Want a chance to win $50,000 LDN? Answer Rapid Fire Question at 6:15pm EST on @telegram channel. https://t.me/LydianCoins  #bitcoin #ethereum	2017-10-27	0.8
12	We are democratizing our #presale terms  —  meet new +3% #discount for 10+ #ETH — read more in our blog https://goo.gl/dWu3fM . #TokenSale	2017-10-27	0.3181818181818182
13	This map is crazy @ethereumproject #ethereum  	2017-10-27	-0.6
14	Late shoutout to @somemikesena and @rouvenheck for their demo of @uport_me at #EtherealSF #blockchain #identity #Ethereum 	2017-10-27	-0.3
15	Check out the latest $ODN blog regarding our recent partnership with Tamico https://obsidianplatform.com/post/tamico-engaged-as-post-ico-advisors … #ODN #Stratis #Strat #eth #bitcoin #btc	2017-10-27	0.25
16	"Recap @ETHWaterloo is the world's largest #Ethereum hackathon, where 400 developers converged. Presented by @Truebitprotocol 
$eth #crypto"	2017-10-27	0.0
17	"The hottest conversations about $ETH and $BTC are happening on our Discord channel. Are you tuned in?
https://discord.gg/Vaw5MWD  #Bitcoin"	2017-10-27	0.0
18	Check out our new #cryptocurrency pricing on the market streamer on our homepage. Watch the moves of #bitcoin & #ethereum. #blockchain #btc	2017-10-27	0.13636363636363635
19	Learn how the Aurora Ecosystem is decentralizing finance: http://bit.ly/2iH19iZ  #ethereum $DVIP #IDEX #aurora $ETH 	2017-10-27	0.0
20	"How does #GATCOIN work? It's just 1-2-3!
#rewardspoints #blockchain #cryptocurrency #ethereum #ico #crypto"	2017-10-27	0.0
21	"BITCOIN GIVEAWAY! 
Last chance to win $15 worth of $BTC! 

#bitcoin $ETH $XRP $OMG $LTC #giveaway $crypto"	2017-10-27	0.39166666666666666
22	"T&C: A random person will be chosen on 29th of October 2017.
If the winner doesn't claim, another one is chosen until successful."	2017-10-27	0.125
23	Seeing $NEO as pairing along with $BTC and $ETH is giving me chills. This is a first and a big day for NEO and $RPX, thanks @kucoincom	2017-10-27	0.15
24	IMO fake walls/ whale suppression like this on $omg means big things are going to happen. #accumulation $btc $ltc $eth $neo $adx	2017-10-27	-0.25
25	"Current #Bitcoin average price $5,750
 http://ow.ly/Xg3A30g9UVO 

#Blockchain #Ethereum #cryptocurrency #Fintech #InsurTech #Crypto #ML #AI"	2017-10-27	-0.075
26	TOKEN SALE launching 24 November. #automated #cryptocurrency #trading and #investing Register now! 20% Bonus Tokens! #bitcoin #ethereum #ICO	2017-10-27	0.0
27	Mike Novogratz is about to give a prediction on Ethereum / Crypto prices! https://youtu.be/NUTQ2ifPqDY  #ethereum #cryptocurrency @mikenovogratz	2017-10-27	0.0
28	"Hey @BonanzaGoal - GoalBonanza.eth is LIVE on @ens_listing! 

https://enslisting.com/bid/goalbonanza.eth … $ETH #EthereumDomain #ENS #DomainName #Wallet address"	2017-10-27	0.17045454545454544
29	Can you imagine paying for your groceries in one currency, and then paying the cashier another to run it thru the cash register? That's $eth 	2017-10-27	0.0
30	This nails it.   Thanks again, @lioryaffe 	2017-10-27	0.2
31	$RCN by @RCN_token has been added to #IDEX! https://idex.market/eth/rcn  #ethereum $DVIP $ETH #crypto	2017-10-27	0.0
32	"$omg is coming and whales are not stopping one 
$Strat $Eth $Neo $Trig $Tix $Vtc $Xlm $nem $Bcc $Mtl $Sys $Zen $Xrp $Salt $btc $alts $vtc"	2017-10-27	0.0
33	Ethereal Summit San Francisco #ethereum #consensys #cryptocurrency #conference #technology… https://www.instagram.com/p/BaxEu2CH69S/ 	2017-10-27	0.0
34	"Thanks @HackedCom for the great review!
#GATCOIN #rewardspoints #blockchain #cryptocurrency #ethereum #ico #crypto"	2017-10-27	0.6
35	Proud to be one of many sponsors for #devcon3 #ethereum and happy to insure your flight to Cancun http://fdd.etherisc.com 	2017-10-27	0.7000000000000001
36	"Your post yesterday inspired our team to write you a response. #Bitcoin #Ethereum #Ether $BTC $ETH #Crypto #Fintech

http://intuitecon.com/2017/10/26/why-crypto-is-a-new-asset-class/ …"	2017-10-27	0.0
37	"Two days left for #Etherparty.

#ico #smartcontracts #ethereum #fintech
Contribute now: https://etherparty.io/ico/contribute "	2017-10-27	0.0
38	"#Bitcoin and #Ethereum comparison - Issues
https://steemit.com/bitcoin/@gracecvisconti/what-you-need-to-know-about-investing-in-bitcoin-and-ethereum … #tokens #cryptocurrency  #DigitalPlatform #DigitalEconomy #technology"	2017-10-27	0.0
39	"What is #blockchain?
#fintech #IoT #btc #cryptocurrency #CyberSecurity #Tech #DLT #P2P #bitcoin #ethereum #Security"	2017-10-27	0.0
40	"A Beginner's Guide to ...

https://btcmanager.com/beginners-guide-to-crypto-wallets/?utm_source=Twitter&utm_medium=SNAP&utm_campaign=SNAP-A+Beginner%27s+Guide+to+Cryptocurrency+Wallets …

#Altcoins #Bitcoin #Blockchain #Blockchain_Assets #Ethereum #Finance"	2017-10-27	0.0
41	Winner of the random 1500 tokens is @buddyzle! Please send us your ETH wallet address. RT This tweet for another chance to win 1500!	2017-10-27	0.1875
42	"Imperfection of antiviruses.

https://medium.com/@LevelNetwork/the-problem-a-world-of-outdated-cybersecurity-solutions-df61ad45deda …

#blockchain #bitcoin #ethereum #cryptocurrency #ico #levelnet #cybersecurity"	2017-10-27	0.0
43	Invest in a Sustainable Future, #EarthToken & the #NaturalAssetExchange explainer is here. http://bit.ly/2zcdK4K   #blockchain #ethereum 	2017-10-27	0.0
44	#Swapity whitepaper is now in Russian thanks to the #Swapcoin #token #bounty translators! https://drive.google.com/file/d/0B8M-qUSpHiZMNUdmR1pPallKdUE/view … #ethereum #cryptocurrency	2017-10-27	0.125
45	Kucoin will list Request(REQ) on 29th, October. The upcoming markets includes REQ/BTC and REQ/ETH. Users can start depositing REQ to Kucoin at 12:00, 29th, October (UTC+8), and trading at 20:00, 29th, October (UTC+8). REQ markets will charge 0 fee for a month as a promotion. $KCS	2017-10-27	0.0
46	"How to evaluate #Blockchain
@Capgemini
#Fintech #makeyourownlane #Mpgvip #cryptocurrency #ETHEREUM #defstar5 #AI #Bitcoin RT @reach2ratan"	2017-10-27	0.0
47	Brass Golem Alpha2 0.9.0 Released! https://blog.golemproject.net/brass-golem-alpha2-0-9-0-6aad2c322915 … #Ethereum #Blockchain #TrueCloud	2017-10-27	0.0
48	$CND is now supported natively! Track performance on CoinDash APP! https://app.coindash.io  @Crowd_indicator #Ethereum #Cindicator #ETH $ETH 	2017-10-27	0.0
49	"Join the #PreICO that is changing the entertainment industry.

30% Bonus

http://www.rhovit.info 

#Eth #myetherwallet"	2017-10-27	0.0
50	Let it rain!LordCoins for all #BitCrystals holders:http://bit.ly/2gN5Szb  @LordmancerI #bitcoin #ethereum #blockchain @SpellsJP @BookofOrbs	2017-10-27	0.0
51	Watch our new video explaining how we are democratizing data and AI on the blockchain http://ow.ly/slSd30gaaup  #ai #ico #blockchain #eth #btc	2017-10-27	0.13636363636363635
52	Globitex GBX ICO Interview Series, issue N1: Carlos Blanco https://goo.gl/5YQymU  #cryptocurrency #blockchain #ethereum #btc #ICO #token	2017-10-27	0.0
53	$IDEX by @Aurora_dao is the only decentralized #ethereum exchange w/ real time trades and trade matching https://idex.market  $DVIP $ETH	2017-10-27	0.1
