	Tweets	date	polarity
0	Biggest Existential Threat to Bitcoin:	2017-09-04	0.0
1	"I don't believe it.

#bitcoin "	2017-09-04	0.0
2	Hey guys I heard @loomdart is lucky if you send him 0.1 btc your wishes come true	2017-09-04	0.3416666666666667
3	According to @fredwilson #BTC #BITCOIN #ETH #ETHEREUM #LTC #LITECOIN #Cryptocurrency	2017-09-04	0.0
4	Douglas Pike Lead Developer of VeriCoin & Verium will be on the http://futuretechpodcast.com  Sept.15 1pm CDT $VRC $VRM #BTC #Fintech #blockchain	2017-09-04	0.0
5	Bitcoin is currently a terrible payment system.  Compare to cash, magstripe, and ACH.  Do you really think the experience is consumer-ready?	2017-09-04	-0.4
6	Just in case people were still NOT clear on my #Bitcoin vs #Ethereum/#ICO opinions.	2017-09-04	-0.05000000000000001
7	$BTC $BTCUSD Long term bear possible play out. #bear #crypto #nomoon #VISA	2017-09-04	-0.025
8	90% of Bitcoiners don't realize the core development team is an attack on Bitcoin. The attack failed AUG 1st as #Bitcoin was reborn as BCH.	2017-09-04	-0.5
9	Talking #Bitcoin, #blockchain, and regulations with Ms. @SalveDuplito and @BangkoSentral rep sir Mel Plabasan on @ANC_OnTheMoney. #fintech	2017-09-04	0.0
10	How do I delegitimize Bitcoin? By beginning to call everything else in crypto a scam.	2017-09-04	0.0
11	"Bitcoin’s market cap is currently around A$90 billion
https://smallcaps.com.au/digitalx-stargroup-bitcoin-atms-australia/ … @ToddZani @TraversLeigh $STL $DCC"	2017-09-04	0.0
12	"Update on $XBY marketing and dev funding + Test-net. https://goo.gl/Y82tFJ 
#blockchain #bitcoin #ethereum #altcoins #fintech"	2017-09-04	0.0
13	WATCH: Searching for the future of currency, major companies try Bitcoin technology. How does it work? @hari reports http://to.pbs.org/2eVhX1d 	2017-09-04	0.03125
14	6/ The winning micropayment channel will be *good* at that purpose, and may settle to Bitcoin or be L2.  It won't be a PoW blockchain itself	2017-09-04	0.6
15	The valuation would've gone up much more and faster if Bitcoin would've been allowed to remain very useful as a payment system (>6 tps).	2017-09-04	0.445
16	"Releasing a bittrex auto trading bot. Don't lose thousands overnight again.

#cryptocurrency #ICO #bitcoin"	2017-09-04	0.0
17	"Join the Bitsonline Telegram channel for all the #Bitcoin & #cryptocurrency news you need:
https://t.me/bitsonline 

#BTC #LTC #ETH #BCH #BCC"	2017-09-04	0.0
18	Nope. Basically every crypto can be used as a payment system. Bitcoin is valuable because of the store of value property.	2017-09-04	0.0
19	The amount of fresh capital that pours into #Bitcoin suggests this isn’t the start of a trend reversal, but the beginning of a growth spurt.	2017-09-04	0.3
20	Institutions are finally entering $crypto and you're selling them cheap $BTC?. SMH LOL	2017-09-04	0.4000000000000001
21	Douglas Pike Lead Developer of VeriCoin & Verium will be on the http://futuretechpodcast.com  Sept.15 1pm CDT $VRC $VRM #BTC #Fintech #blockchain	2017-09-04	0.0
22	Three thousand #Bitcoin ATMs to launch across Australia @austfintech -	2017-09-04	0.0
